Rank;Value;Player Name;Status;Games Played;Total Minutes;PTS;TPM;REB;AST;STL;BLK;TOV;FG%;FGA;FT%;FTA;zPTS;zTPM;zAST;zREB;zSTL;zBLK;zTOV;zFG%;zFT%
36;0.6070268545648976;Derrick White;;63;2211.3;1197;230.22089999999997;315;393.75;73.71;66.78;154.35000000000002;0.43;917.91;0.86;214.2;1.1998467181451768;2.4047999187441667;1.8813458257164777;0.44188027332286167;1.0314702114177736;1.345110049023697;-1.3258965460356351;-1.2369155694685467;-0.2783991897818938
37;0.6028059390916746;Cason Wallace;;77;2125.2000000000003;762.3000000000001;93.9939;237.16;203.28;138.6;32.339999999999996;77;0.51;604.4499999999999;0.81;58.52;0.32251263474625785;0.35194800251024466;0.4810217997504358;0.020884256232255642;3.152406214229134;0.18708195558672264;-0.06219159979646154;0.7353334325063802;0.2362567560601022
38;0.5978691315711305;Scottie Barnes;;71;2442.4;1420;97.341;584.33;421.03;99.39999999999999;78.10000000000001;202.35;0.46;1172.21;0.76;319.5;1.6499168828517767;0.40238661342310744;2.081906750945404;1.8985459629813013;1.8711503765005884;1.7257394920465352;-2.110096124826589;-0.4027376569383165;-1.7359901128436337
39;0.5751437378730684;Christian Braun;;75;2445;1042.5;93.00000000000001;341.99999999999994;240;76.5;33.75;72.75;0.55;725.25;0.83;179.25;0.8880268058260303;0.3369705786548793;0.7509850392814541;0.5879092103918023;1.122661634562229;0.23449251341907276;0.00724273790898753;1.8504066273007416;-0.602401506487581
40;0.5694088113331395;Ausar Thompson;;71;2087.4;873.3000000000001;29.521800000000002;479.25;235.72;136.32;73.84;126.38;0.52;648.23;0.66;258.44;0.5465385911697224;-0.6196044359096361;0.7195187357631327;1.3302229738255857;3.07788419101431;1.5824990832764563;-0.8689369164776557;1.0075489308538432;-1.6509918515175035
41;0.5689055965511431;Onyeka Okongwu;;71;2158.4;1008.1999999999999;60.59139999999999;640.42;149.1;67.45;61.06;106.5;0.55;688.6999999999999;0.78;234.29999999999998;0.8188007670393199;-0.15140585635770087;0.08269368652084504;2.201907558544149;0.8268614985560213;1.1527778569662204;-0.5441475909284021;1.7523810010095402;-1.0197185523897052
42;0.5659320012366815;Mitchell Robinson;Unrestricted Free Agent;69;1683.6;510.6;0;580.98;54.510000000000005;69.69;102.12;52.44;0.67;329.82;0.52;135.24;-0.18548135833289553;-1.0644786803742035;-0.6127263251142044;1.880427557826451;0.9000761178547952;2.5334002006515326;0.3390571846849101;2.084865413961301;-0.7817521000275531
43;0.5638854538358375;Jamal Murray;;66;2277;1432.2;159.984;250.79999999999998;402.59999999999997;82.5;29.04;148.5;0.48;1110.78;0.88;243.54;1.674539555539761;1.3463757094807294;1.9464104953746881;0.09465591184782425;1.3187722219696594;0.0761210755535632;-1.230322222370487;0.34028963731929507;-0.49187330019249537
44;0.5627279265104375;Josh Hart;;75;2437.5;900;74.9925;608.25;349.5;91.5;24.75;135.75;0.52;654.75;0.78;179.25;0.6004259158229339;0.06560931487029632;1.556022477425422;2.0279167842660812;1.6129381030808052;-0.06812806848954416;-1.02201920925414;1.018635370563127;-0.726849349691045
45;0.5618927004832102;Michael Porter Jr.;;65;2210;1436.5;205.01000000000002;546;175.5;39;40.3;117;0.48;1079;0.83;234;1.6832180385363458;2.0248881217070034;0.2767849044843223;1.691238957134912;-0.1030295367342116;0.45473304803034387;-0.7156912487889234;0.32784479481742546;-0.5829527748383269
46;0.5602295411423635;Bam Adebayo;Unrestricted Free Agent;75;2595;1395;103.41;672.75;323.24999999999994;93;46.5;162;0.48;1071.75;0.77;333.00000000000006;1.5994605863600053;0.49384247958490857;1.3630340504731004;2.3767636894863293;1.6619657499326628;0.6632050044562801;-1.450878353905443;0.3250057416978978;-1.9903330778044703
47;0.554560724085738;Anthony Edwards;New Contract;79;2883.5;2251.5;338.12;435.28999999999996;364.98;89.27;52.14;255.96;0.45;1622.6599999999999;0.84;544.31;3.32809330416809;4.030768883743145;1.6698305097767339;1.0924662303607469;1.5400503347610432;0.85284723578568;-2.985949029388736;-1.0520409766581043;-3.485019975776956
48;0.5536602557053945;Dereck Lively II;;67;1581.2;569.5;0;490.44;125.29;40.199999999999996;108.54;76.38;0.7;351.08000000000004;0.63;120.60000000000001;-0.06660632379828244;-1.0644786803742035;-0.09235600665000307;1.3907438555219356;-0.06380741925272564;2.7492695490796795;-0.05206235523707831;2.5699729401517053;-0.38773325809247733
49;0.5470810715979497;Jaren Jackson Jr.;New Team;67;2050.2000000000003;1527.6000000000001;145.7652;385.91999999999996;150.08;80.39999999999999;103.18;156.78;0.48;1126.94;0.79;383.91;1.8670807829523606;1.1321076801873664;0.08989858779373182;0.825449614690613;1.2501335163770584;2.5690421802985473;-1.3655966497119267;0.34661778882433886;-1.791003857030542
50;0.5457808261362972;Pascal Siakam;Unrestricted Free Agent, New Team;74;2479;1731.6;115.8174;560.1800000000001;338.18;65.86;36.26;162.8;0.52;1243.9399999999998;0.73;428.46;2.278804162325214;0.6808138939556339;1.4727985157835068;1.7679311914918598;0.7748921928930522;0.31889003126247584;-1.4639483468852925;2.02047883870924;-2.938633044309016
51;0.5417267549733922;Toumani Camara;;75;2430;990;148.185;429.75000000000006;172.5;115.5;45;107.25;0.46;799.5;0.73;143.25;0.7820685831933106;1.168572485746491;0.2547290842611999;1.062503255865861;2.397380452710527;0.6127682408048439;-0.5564007093470108;-0.3047906639664303;-0.5412899345082627
52;0.5314347064811131;Jaden McDaniels;Restricted Free Agent;73;2219.2;927.0999999999999;95.06060000000001;424.86;140.16;91.25;64.97;85.41;0.48;760.66;0.8;119.72;0.6551205412200138;0.3680224748178397;0.016967342255940272;1.0360557928189302;1.6047668286054955;1.2842496875509637;-0.1995899009971266;0.20318490929050798;-0.1858653172325464
53;0.5302672983201476;Ryan Kalkbrenner;;77;1894.2;693;9.155299999999999;447.36999999999995;85.47000000000001;28.49;133.21;75.46;0.62;474.32;0.7;140.91;0.18264778087106773;-0.9265142889635695;-0.38511026041158114;1.157800658501221;-0.44654991567622737;3.578786188600299;-0.03703186331025166;2.263788952929553;-0.6154115676591829
54;0.5175621903485115;Tyrese Maxey;New Team, Unrestricted Free Agent;71;2747.7000000000003;1824.7;238.73039999999997;237.85;448.72;115.02000000000001;27.69;172.53;0.43;1436.33;0.88;385.53;2.4667034104605703;2.5330325259453277;2.2854819716048245;0.024616106846239674;2.3816916057179327;0.03072798826727075;-1.6229121365027086;-1.882028233548262;-1.559253525654592
55;0.5159500934385023;Donovan Mitchell;Unrestricted Free Agent;69;2166.6;1800.9;230.73600000000002;319.46999999999997;382.95;86.94;18.630000000000003;160.07999999999998;0.46;1295.1299999999999;0.86;430.56;2.4186690162004045;2.4125621393175645;1.8019448729132368;0.46605617512649733;1.4638940566511578;-0.27391006418740355;-1.4195103707538046;-0.4350406388172676;-1.791114345503865
56;0.5154526419860608;Kawhi Leonard;;52;1684.8;1138.8;108.5188;314.59999999999997;162.24;82.68;32.76;94.12;0.5;867.36;0.85;186.68;1.0823844599123331;0.5708287588809062;0.1792981790981213;0.4397168816625809;1.3246555395918824;0.20120424940912482;-0.3418894495652353;0.8125599330639849;0.37031522582084814
57;0.508695713656686;Desmond Bane;;66;2158.2000000000003;1227.6000000000001;200.90400000000002;295.02;304.26000000000005;69.96000000000001;23.099999999999998;142.56;0.48;904.1999999999999;0.89;171.6;1.2616052250511052;1.963013383453526;1.2234207084607365;0.3338188598918453;0.9089010942881299;-0.12360850850612398;-1.1332775244951065;0.2593942451218023;-0.11500606035574008
58;0.5058642122496778;OG Anunoby;Unrestricted Free Agent;62;2139;1122.2;141.5956;279.62;138.88000000000002;96.10000000000001;51.46;90.52;0.48;851.88;0.81;207.07999999999998;1.0488814790417973;1.0692745314728755;0.007556858960741576;0.25052828097104207;1.763289553426502;0.829982569597029;-0.2830744811559136;0.23890607143716136;-0.3725669535041351
59;0.5036012681857903;Matas Buzelis;;77;2233;1039.5;136.65959999999998;409.64000000000004;149.38;60.830000000000005;102.41000000000001;147.07;0.49;760.7600000000001;0.82;192.5;0.8819720502470177;0.994892235316235;0.08475222974166981;0.9537387401452534;0.6104861504498231;2.5431513082908106;-1.2069596099190065;0.4521410610554839;-0.7817627516551737
60;0.4982582282752841;Tyler Herro;Unrestricted Free Agent;67;2304.7999999999997;1581.2;217.42839999999998;316.91;357.11;71.02000000000001;16.08;188.94;0.48;1161.11;0.87;289.44;1.9752590826307181;2.212025298893312;1.6119707413914093;0.45221046850070173;0.9435472980634427;-0.35965256239484517;-1.8910103675018661;0.3599985398718189;-0.8200244449771351
61;0.4948778609943256;Trey Murphy III;Restricted Free Agent;61;2098.4;1305.3999999999999;200.2752;306.21999999999997;256.81;65.88000000000001;39.04;116.50999999999999;0.46;949.77;0.88;272.66999999999996;1.4186252197334968;1.9535377781408647;0.8745711519316833;0.3943938263797022;0.7755458948510773;0.41236616656313757;-0.7076858780887656;-0.3442811381524871;-0.3231722724097794
62;0.4945120004426399;Naz Reid;Restricted Free Agent;75;2062.5;1057.5;173.16000000000003;449.25;176.25;52.5;66;102.00000000000001;0.46;859.5000000000001;0.77;126.75;0.918300583721093;1.5449294238567208;0.28229885954010286;1.1679685993045403;0.33821928493250697;1.31888293192495;-0.47062888041675044;-0.32055847158713663;-0.32880432729226833
63;0.48170136874250447;Neemias Queta;New Contract;72;1735.2;662.4;6.2208000000000006;534.96;119.52;39.6;79.2;74.16;0.63;448.56000000000006;0.75;120.24;0.12088927396513961;-0.970735287357342;-0.13477670087914193;1.6315293473111674;-0.0834184779934685;1.7627264520575883;-0.015793124717996695;2.2824685019663082;-0.25757766566971424
64;0.47548700105671254;Mark Williams;;52;1430;852.8;1.1960000000000002;568.36;130.51999999999998;43.68;62.92;111.8;0.6;571.48;0.78;203.84;0.5051644280464697;-1.046455741516152;-0.05390536006102652;1.8121725509445978;0.049936721443584166;1.2153194438940012;-0.6307362944199033;2.372929146490358;0.054958114688483904
65;0.4729072799251872;Franz Wagner;New Contract;74;2538.2;1665;146.816;435.85999999999996;308.58;90.28;27.38;163.54;0.47;1293.52;0.87;335.96;2.1443885884711356;1.1479425498797082;1.2551810895820323;1.0955490634766467;1.5730622836412942;0.020304390445973867;-1.4760380903916528;-0.011384048153362327;-1.4928403076250911
