Rank;Value;Player Name;Status;Games Played;Total Minutes;PTS;TPM;REB;AST;STL;BLK;TOV;FG%;FGA;FT%;FTA;zPTS;zTPM;zAST;zREB;zSTL;zBLK;zTOV;zFG%;zFT%
1;2.1573840753861906;Victor Wembanyama;;72;33.5;27.3;3.3855;11.78;4.38;1.27;3.85;3.12;0.49;19.52;0.83;5.93;2.6869230068283456;2.4617742768764943;1.1793423875600852;3.2806573486830675;1.4861229525349438;8.055763990907595;-2.3774726740861705;0.8554403000556465;1.7879050891157087
2;1.9700231014027096;Nikola Jokić;;72;35.4;27.8;1.9762;11.72;10.36;1.72;0.7;3.17;0.58;17.97;0.81;6.34;2.7625898334161247;0.92952254418403;4.381111165396496;3.2561121379422917;2.6193778971752684;0.6273621322782922;-2.43864201543792;4.26988415068985;1.3228900669799555
3;1.9090915021720636;Shai Gilgeous-Alexander;;74;32.5;32.1;2.0482;4.82;6.52;1.59;1;2.26;0.51;21.21;0.9;9.12;3.413324542071027;1.0078040490118576;2.325125863240674;0.433412902753048;2.291993135390286;1.3348289759572736;-1.3253600028360708;1.8497716084392377;5.850922445521241
4;1.3956681910474862;Luka Dončić;;72;35.4;30.6;3.7278000000000002;7.87;8.64;1.87;0.45;3.76;0.48;21.13;0.79;8.69;3.1863240623076887;2.8339375977454586;3.4602010821392013;1.6811277820758295;2.99712954538871;0.0378064292124746;-3.160440243388569;0.47564524441120254;1.04928221953538
5;1.1722821280056839;Anthony Davis;;64;33.2;24;0.9664;9.73;4.31;1.07;2.25;2.76;0.5;17.52;0.78;6.96;2.187521951349002;-0.16837556102625206;1.1418634888228696;2.442029315039887;0.9824540882503553;4.282607491286362;-1.9370534163535702;1.139019875571243;0.48047191911125575
6;1.1658681411391043;Stephen Curry;;65;32.6;25.2;4.5633;4.54;5.95;1;0.4;2.74;0.46;17.92;0.94;4.44;2.3691223351596724;3.7423292266850408;2.019940544951919;0.3188685859627598;0.8061699857507492;-0.08010471140068891;-1.9125856798128709;-0.3791810825025461;3.608254065457903
7;1.1206714189942462;Kevin Durant;Unrestricted Free Agent, New Team;65;26.1;26;2.961;5.3;4.59;0.83;0.91;3.01;0.52;18.03;0.87;5.07;2.4901892577001195;2.000239571329094;1.2917790837717318;0.6297745886792561;0.37805145110884864;1.1225889228535793;-2.24290012311232;1.951619717585312;2.4647003010325936
8;1.0781400355681512;Karl-Anthony Towns;Restricted Free Agent, New Contract;71;33.1;23.5;2.0033999999999996;10.58;2.95;0.96;0.69;2.67;0.53;16.14;0.84;5.37;2.111855124761223;0.9590955571189868;0.41370202764268277;2.789753133867547;0.7054362128938313;0.6037799041556595;-1.8269486019204206;2.088358566933789;1.858228394660062
9;1.0522601015187119;Cade Cunningham;;75;35.1;27.5;2.34;5.7;9.34;1.08;0.73;4.17;0.48;20.94;0.85;5.78;2.7171897374634573;1.325061592189081;3.834990069511356;0.7934093269510964;1.0076375314645847;0.6981088166461904;-3.6620288424729193;0.47079213940552;2.28518054251004
10;1.0337154565420148;Evan Mobley;;74;31.6;19.6;1.6056;9.76;3.66;0.89;1.77;2.11;0.55;13.33;0.73;4.58;1.5216538773765445;0.5265902429452395;0.7938451434058688;2.4543019204102743;0.5291521103942254;3.1506605413999917;-1.141851978780821;2.288498896792911;-0.8194116450661
11;1.0193274578448563;Devin Booker;Unrestricted Free Agent, New Team, New Contract;73;35.4;29.1;2.9715;4.78;8;0.88;0.3;3.85;0.47;21.12;0.88;6.89;2.959323582544351;2.0116556241164854;3.1175368651132307;0.417049428925864;0.5039686671799959;-0.31592699262701607;-3.2705450578217197;0.01996954551354609;3.7309154576589703
12;1.0154646311267665;Donovan Mitchell;Unrestricted Free Agent;69;31.4;26.1;3.3440000000000003;4.63;5.55;1.26;0.27;2.32;0.46;18.77;0.86;6.24;2.5053226230176753;2.416653687288233;1.8057754093106875;0.35568640207392377;1.4609395093207145;-0.3866736769949141;-1.3987632124581708;-0.3941277067703501;2.774368645353099
13;1.0031871806411508;Anthony Edwards;New Contract;79;36.5;28.5;4.28;5.51;4.62;1.13;0.66;3.24;0.45;20.54;0.84;6.89;2.8685233906390155;3.4343132500499918;1.3078414689448243;0.7156828262719722;1.1335547475357315;0.5330332197877615;-2.5242790933303705;-0.8681653187804322;2.4281801346518623
14;0.9898665844018488;Jalen Williams;;71;32.4;23.3;1.9456;5.38;5.43;1.66;0.69;2.28;0.49;17.33;0.81;5.18;2.0815883941261113;0.8962529046322033;1.741525868618318;0.6625015363336242;2.4682772378898914;0.6037799041556595;-1.3498277393767708;0.7522778998634962;1.0524232533741054
15;0.982332307465179;Tyrese Maxey;New Team, Unrestricted Free Agent;71;38.7;25.7;3.3623999999999996;3.35;6.32;1.62;0.39;2.43;0.43;20.23;0.88;5.43;2.4447891617474515;2.4366589607442326;2.2180432954200584;-0.16794476039596481;2.3675434650329743;-0.10368693952332164;-1.533335763432021;-1.728487108376742;2.9074104559699436
16;0.9804625488367099;James Harden;Player Option, New Contract;74;34.6;21.2;2.9906;5.53;8.1;1.34;0.7;3.79;0.42;14.74;0.88;6.72;1.7637877224574379;2.0324219677583124;3.1710781490235385;0.7238645631855644;1.66240705503455;0.6273621322782922;-3.1971418481996197;-1.5946446909768346;3.635027888969148
17;0.9789860040610578;Joel Embiid;;32;27.4;22.4;1.369;7.99;4.24;0.72;1.01;3.09;0.47;14.23;0.88;8.52;1.9453881062681082;0.26934852013601723;1.1043845900856544;1.7302182035573817;0.10103357575232493;1.3584112040799063;-2.34077106927512;-0.007447122092632979;4.650308028037881
18;0.9757972839772582;Kawhi Leonard;;52;32.4;21.9;2.0869;6.05;3.12;1.59;0.63;1.81;0.5;16.68;0.85;3.59;1.8697212796803289;1.049880357856815;0.5047222102902061;0.9365897229389565;2.291993135390286;0.46228653541986336;-0.7748359306703215;1.0813374286284851;1.3604808162607034
19;0.9655453755737141;Amen Thompson;Restricted Free Agent;72;35.5;16.4;0.528;8.64;5.54;1.7;1.45;2.03;0.57;11.28;0.68;4.4;1.0373861872147567;-0.6450229459779134;1.8004212809196567;1.9961246532491221;2.5690110107468094;2.3960292414757456;-1.043981032618021;2.413172418782704;-1.8332324336294339
20;0.9618814054555614;Jimmy Butler III;;66;33.4;16.5;0.7227;5.29;5.75;1.59;0.27;1.41;0.51;10.26;0.87;6.14;1.0525195525323128;-0.43333671000599633;1.9128579771313032;0.6256837202224602;2.291993135390286;-0.3866736769949141;-0.28548119985632175;0.8617198141066811;3.0176500365742416
21;0.9587228887529196;LeBron James;Unrestricted Free Agent;69;34.4;24.7;2.242;7.25;7.37;1.05;0.55;3.43;0.52;17.84;0.79;4.94;2.293455508571893;1.2185117661734268;2.780226776478291;1.427493937754477;0.9320872018218964;0.27362871043880177;-2.75672259046702;1.9303783823073652;0.5294463056971463
22;0.9475048289163479;Chet Holmgren;;68;29.5;16.6;1.6529999999999998;8.39;2.49;0.79;2.27;1.82;0.51;11.36;0.77;4.42;1.0676529178498688;0.5781255669568925;0.16741212165526656;1.893852941829222;0.2773176782519311;4.329771947531627;-0.7870697989406715;0.9609761587428237;0.039503926370169695
23;0.9302841744029239;Trey Murphy III;Restricted Free Agent;61;34.4;21.4;3.2832000000000003;5.02;4.21;1.08;0.64;1.91;0.46;15.57;0.88;4.47;1.7940544530925495;2.3505493054336233;1.088322204912562;0.5152302718889679;1.0076375314645847;0.4858687635424961;-0.8971746133738213;-0.3378580624680333;2.365927715133385
24;0.9114952345354538;Derrick White;;63;35.1;19;3.6542999999999997;5;6.25;1.17;1.06;2.45;0.43;14.57;0.86;3.4;1.4308536854712093;2.754025228233717;2.1805643966828425;0.507048534975376;1.2342885203926492;1.47632234469307;-1.557803499972721;-1.2628126091972194;1.4409705095401613
25;0.8869194912436337;Domantas Sabonis;;74;35.4;18.5;1.0608000000000002;14.17;6.28;0.73;0.28;2.92;0.58;12.51;0.75;3.77;1.35518685888343;-0.06573981025198905;2.1966267818559353;4.258374909857313;0.12621701896655438;-0.3630914488722814;-2.1327953086791704;2.9530562741244357;-0.3455598546915239
26;0.8786022201457953;Lauri Markkanen;Unrestricted Free Agent;66;32.4;22.1;3.3345000000000002;7.16;1.82;0.74;0.49;1.44;0.46;15.61;0.89;4.8;1.899988010315441;2.40632487762345;-0.19131448054379632;1.3906761216433132;0.15140046218078385;0.1321353417030054;-0.32218280466737176;-0.338561433021811;2.778953886079143
27;0.8685540963991143;Josh Giddey;New Contract;75;34.1;19;1.6811999999999998;9.19;9.07;1.26;0.63;3.55;0.48;13.82;0.79;5.14;1.4308536854712093;0.6087858230144584;3.690428602953525;2.221122418372902;1.4609395093207145;0.46228653541986336;-2.9035290097112196;0.2889284149820679;0.557170887768507
28;0.8667644767422502;Jamal Murray;;66;34.5;21.7;2.424;3.8;6.1;1.25;0.44;2.25;0.48;16.83;0.88;3.69;1.8394545490452172;1.4163900144882133;2.100252470817381;0.016144320159855306;1.435756066106485;0.014224201089841874;-1.313126134565721;0.36581181533523754;1.9259729882037424
29;0.8598664837773231;Jalen Johnson;;61;35.6;18.7;1.155;9.62;5.24;1.52;0.96;2.84;0.51;14.9;0.75;3.3;1.3854535895185416;0.036678491897751894;1.6397974291887332;2.39702976201513;2.11570903289068;1.2405000634667427;-2.0349243625163704;1.2804011223900562;-0.321846774855357
30;0.8413238199636649;Ivica Zubac;;74;31.3;16.7;0;12.04;2.54;0.56;1.16;1.37;0.63;11.54;0.7;2.98;1.0827862831674244;-1.2190873147153158;0.19418276361042042;3.387019928559763;-0.3019015156753458;1.7121446259193966;-0.23654572677492205;3.9633259105790355;-1.0100105749974717
31;0.8336828699103153;Jaren Jackson Jr.;New Team;67;30.6;22.8;2.1755999999999998;5.76;2.24;1.2;1.54;2.34;0.48;16.82;0.79;5.73;2.0059215675383317;1.1463188228322079;0.03355891187949687;0.8179545376918723;1.3098388500353377;2.60826929457944;-1.4232309489988708;0.36555638875599017;0.638958404879031
32;0.8295441934331197;Tyler Herro;Unrestricted Free Agent;67;34.4;23.6;3.2451999999999996;4.73;5.33;1.06;0.24;2.82;0.48;17.33;0.87;4.32;2.1269884900787788;2.3092340667744913;1.6879845847080104;0.39659508664188403;0.9572706450361258;-0.45742036136281233;-2.0104566259756704;0.37858314429756;2.0771187106997093
33;0.8243142322819075;Trae Young;;72;35.1;24.7;3.1149999999999998;2.86;11.44;1.21;0.08;4.5;0.42;17.6;0.87;7.7;2.293455508571893;2.1676750122108364;4.959357031627821;-0.36839731477896914;1.335022293249567;-0.8347360113249356;-4.065746495394468;-1.891621678091378;3.823819744466801
34;0.8216924076415495;Kristaps Porziņģis;Unrestricted Free Agent, New Team;51;27;19.4;2.3049;7.04;1.94;0.71;1.47;1.28;0.46;13.82;0.82;5.25;1.4913871467414324;1.286899358585515;-0.12706493985142692;1.341585700161761;0.07585013253809547;2.443193697721011;-0.12644091234177204;-0.3070856007402009;1.3169070859595298
35;0.8212079534179533;Dyson Daniels;;72;33.1;14;0.9180000000000001;5.65;4.7;2.8;0.7;2.3;0.52;11.6;0.64;1.5;0.6741854195934163;-0.22099812816051384;1.3506744960730708;0.7729549846671165;5.339189764312047;0.6273621322782922;-1.3742954759174708;1.2327682131790358;-1.0109698252634134
36;0.8138779036218023;Austin Reaves;Restricted Free Agent;75;35.5;21.3;2.8538;4.2;5.21;1.05;0.33;2.41;0.47;14.55;0.87;5.5;1.7789210877749941;1.8836871085854399;1.6237350440156408;0.17977905843169567;0.9320872018218964;-0.2451803082591179;-1.508868026891321;-0.006173779039806451;2.6869137461568
37;0.8066722750534745;Mark Williams;;52;27.5;16.4;0.023000000000000003;10.93;2.51;0.84;1.21;2.15;0.6;10.99;0.78;3.92;1.0373861872147567;-1.1940807228953156;0.17812037843732792;2.932933529855407;0.40323489432307813;1.8300557665325603;-1.190787451862221;3.0604316557493747;0.20275623812630197
38;0.7941217370502226;Michael Porter Jr.;;65;34;22.1;3.1540000000000004;8.4;2.7;0.6;0.62;1.8;0.48;16.6;0.83;3.6;1.899988010315441;2.210077493992577;0.27984881786691307;1.897943810286018;-0.20116774281842825;0.43870430729723064;-0.7626020623999715;0.35993700401256923;1.024365994899654
39;0.791075314499137;Coby White;New Team;74;32.7;22.4;3.078;3.98;4.34;0.88;0.21;2.4;0.47;15.6;0.9;5.28;1.9453881062681082;2.127447016674314;1.1579258739959621;0.08977995238218346;0.5039686671799959;-0.5281670457307105;-1.4966341586209708;-0.001995622147718317;3.3219650404910688
40;0.7808809133849965;Myles Turner;New Contract;74;31.5;16.7;2.4928;6.38;1.73;0.84;2.09;1.94;0.48;12.09;0.77;3.58;1.0827862831674244;1.491192341323693;-0.23950163606307345;1.0715883820132246;0.40323489432307813;3.9052918413242383;-0.9338762181848713;0.24473961677244152;0.0024727157888142733
41;0.7753360321259903;Franz Wagner;New Contract;74;34.3;22.5;1.984;5.89;4.17;1.22;0.37;2.21;0.47;17.48;0.87;4.54;1.9605214715856643;0.938003040540378;1.0669056913484387;0.8711358276302203;1.3602057364637965;-0.1508513957685871;-1.264190661484321;0.005485268287638237;2.190809310530685
42;0.7576370853512219;Nikola Vučević;Unrestricted Free Agent;72;29.6;16.8;1.6164;9.93;3.6;0.83;0.71;1.6;0.51;13.63;0.81;1.61;1.0979196484849805;0.5383324686694139;0.761720373059684;2.5238466841758065;0.37805145110884864;0.650944360400925;-0.5179246969929718;1.1658051608555973;0.2200383183987133
43;0.7466632417617762;Jalen Brunson;Player Option, New Contract;69;34.4;25.3;2.3049;2.82;6.81;0.86;0.15;2.53;0.49;17.67;0.83;6.75;2.3842557004772282;1.286899358585515;2.4803955865805665;-0.3847607886061532;0.453601780751537;-0.6696604144665066;-1.6556744461355206;0.7682939802586236;2.0566184184106966
44;0.7462979515530892;Alperen Sengun;;74;31.5;21.7;0.4512;10.63;7.63;1.25;0.96;2.6;0.51;16.28;0.69;6.91;1.8394545490452172;-0.7285232177942629;2.9194341146450915;2.810207476151527;1.435756066106485;1.2405000634667427;-1.7413115240279708;1.4049227183881332;-2.463758682003161
45;0.7380666776714647;Walker Kessler;;62;30.5;11.8;0.13;12.36;1.76;0.68;2.39;1.61;0.68;7.43;0.53;2.91;0.3412513826071875;-1.0777457087761828;-0.22343925088998107;3.5179277191772353;0.00029980289540738035;4.61275868500322;-0.5301585652633218;3.33004068701984;-3.3283346527302227
46;0.7343797917289585;Giannis Antetokounmpo;;70;33.4;31;0.4077;11.89;7.09;0.92;1.12;3.31;0.6;19.64;0.63;11;3.246857523577912;-0.7758182936277421;2.6303111815294287;3.3256569017078235;0.6047024400369138;1.6178157134288664;-2.60991617122282;5.519662886614654;-6.949854056484409
47;0.7319554076304212;OG Anunoby;Unrestricted Free Agent;62;34.5;18.1;2.2838;4.51;2.24;1.55;0.83;1.46;0.48;13.74;0.81;3.34;1.2946533976132066;1.2639585286984711;0.03355891187949687;0.30659598059237164;2.191259362533368;0.9339310978725174;-0.34665054120807176;0.2868850023480978;0.6234069283443334
48;0.7226972333198537;Scottie Barnes;;71;34.4;20;1.371;8.23;5.93;1.4;1.1;2.85;0.46;16.51;0.76;4.5;1.5821873386467677;0.27152300638123467;2.009232288169857;1.8283990465204858;1.8135077143199263;1.5706512571836009;-2.0471582307867204;-0.35438727048184016;-0.1696800500746293
49;0.7083594692906975;Jakob Poeltl;Unrestricted Free Agent, New Contract, New Team;70;30.6;13;0.0252;9.84;2.81;1.13;1.32;1.76;0.64;9.08;0.62;2.16;0.5228517664178577;-1.1916887880255764;0.33874423016825167;2.4870288680646424;1.1335547475357315;2.0894602758815206;-0.7136665893185715;3.3005954687125723;-1.59164475582015
50;0.7032979533149817;Desmond Bane;;66;32.7;18.6;3.0440000000000005;4.47;4.61;1.06;0.35;2.16;0.48;13.7;0.89;2.6;1.370320224200986;2.0904807505056184;1.3024873405537938;0.29023250676518764;0.9572706450361258;-0.19801585201385258;-1.2030213201325712;0.28586329603111205;1.4340639888884361
51;0.7031146482623548;Jalen Duren;;74;28.6;13.1;0.0072;10.87;3.12;0.81;1.16;1.89;0.69;7.69;0.7;3.62;0.5379851317354135;-1.211259164232533;0.5047222102902061;2.9083883191146307;0.32768456468039003;1.7121446259193966;-0.8727068768331213;3.614634767318736;-1.1935617436319248
52;0.6998927217422408;Darius Garland;;53;30.5;20.4;2.8960000000000004;2.84;6.74;1.35;0.13;2.51;0.46;15.56;0.87;3.51;1.642720799916991;1.929568768359528;2.4429166878433515;-0.3765790516925612;1.6875904982487795;-0.7168248707117721;-1.6312067095948206;-0.3376822198295868;1.6585305931402579
53;0.6989613327855932;LaMelo Ball;;52;32.4;25.4;3.7592;5.01;7.93;1.23;0.28;3.59;0.42;21.11;0.84;4.73;2.399389065794784;2.8680770317953717;3.080057966376015;0.5111394034321719;1.385389179678026;-0.3630914488722814;-2.9524644827926196;-2.2560934350046766;1.618248714663548
54;0.6984508154184083;Deandre Ayton;New Team;67;30.5;18;0.144;9.38;1.55;0.87;0.96;1.75;0.59;13.77;0.73;2.14;1.2795200322956506;-1.0625243050596607;-0.3358759471016276;2.2988489190520265;0.47878522396576645;1.2405000634667427;-0.7014327210482215;3.5538684650718215;-0.46563239187682376
55;0.6754836774334814;Ja Morant;Unrestricted Free Agent, New Team, New Contract;58;32.4;25.6;1.8912;5.03;7.94;1.12;0.39;3.78;0.46;19.42;0.82;6.95;2.429655796429896;0.8371068787622891;3.085412094767046;0.5193211403457642;1.1083713043215027;-0.10368693952332164;-3.184907979929269;-0.40555747826925637;1.7936382799966815
56;0.6726222285447468;Jarrett Allen;Unrestricted Free Agent, New Team, New Contract;78;28;13.4;0;9.36;2.07;0.87;0.89;1.22;0.69;7.97;0.72;3.32;0.5833852276880812;-1.2190873147153158;-0.05746127076802673;2.290667182138434;0.47878522396576645;1.0754244666083137;-0.05303770271967203;3.7485798615388326;-0.7936556168336919
57;0.6708414367852866;Deni Avdija;Unrestricted Free Agent;74;32.4;22.3;2.2644;8.22;5.12;1.06;0.45;3.31;0.48;15.52;0.79;6.51;1.9302547409505526;1.2428660121198625;1.5755478884963638;1.8243081780636898;0.9572706450361258;0.0378064292124746;-2.60991617122282;0.3323509334539577;0.7470842749573727
58;0.6648218762589453;Alex Sarr;;76;30.6;18.2;1.8432;7.77;3.27;0.92;1.81;1.99;0.46;14.81;0.72;3.7;1.3097867629307622;0.7849192088770707;0.5850341361556679;1.6402190975078692;0.6047024400369138;3.244989453890523;-0.9950455595366213;-0.3244940219462307;-0.8667146315854469
59;0.6567650249120665;Bam Adebayo;Unrestricted Free Agent;75;34.6;18.6;1.3788;8.97;4.31;1.24;0.62;2.16;0.48;14.29;0.77;4.44;1.370320224200986;0.2800035027375827;1.1418634888228696;2.1311233123233904;1.4105726228922555;0.43870430729723064;-1.2030213201325712;0.30093346420665074;0.04038562186020384
60;0.6563585830615719;Miles Bridges;;65;32.2;19.5;2.3086;8.42;3.72;0.7;0.76;1.99;0.44;15.81;0.86;3.69;1.5065205120589884;1.2909221581391677;0.8259699137520535;1.9061255471996097;0.05066668932386601;0.7688555010140886;-0.9950455595366213;-1.023914875833519;1.5771273614365138
61;0.6436848581571175;Rudy Gobert;;72;32.3;12;0;11.15;1.73;0.8;1.41;1.21;0.67;7.15;0.67;3.73;0.3715181132422991;-1.2190873147153158;-0.23950163606307345;3.0229326359049193;0.30250112146616054;2.3017003289852145;-0.04080383444932203;3.047954638086286;-1.7540503290431109
62;0.6347653073668869;De'Aaron Fox;New Contract;75;34.4;22.1;1.8496000000000001;4.09;6.51;1.41;0.43;2.79;0.46;17.37;0.81;5.3;1.899988010315441;0.7918775648617666;2.319771734849643;0.13477950540693948;1.8386911575341556;-0.009358027032790855;-1.9737550211646206;-0.3695097373880882;1.080402578919536
63;0.6276064999200395;Pascal Siakam;Unrestricted Free Agent, New Team;74;33.5;23.4;1.5651000000000002;7.57;4.57;0.89;0.49;2.2;0.52;16.81;0.73;5.79;2.0967217594436667;0.48255689647958677;1.2810708269896705;1.5584017283719493;0.5291521103942254;0.1321353417030054;-1.2519567932139712;1.8152279858006044;-0.9948513566883816
64;0.6229677540289531;Onyeka Okongwu;;71;30.4;14.2;0.8533999999999999;9.02;2.1;0.95;0.86;1.5;0.55;9.7;0.78;3.3;0.7044521502285279;-0.29123403388103714;-0.04139888559493423;2.1515776546073697;0.6802527696796018;1.0046777822404156;-0.39558601428947177;1.6478515074498525;0.14611685582025352
65;0.5885448492606656;Isaiah Hartenstein;New Team;66;27.3;10.7;0.0624;9.33;3.39;0.89;1.08;1.53;0.61;7.92;0.69;1.43;0.17478436411407286;-1.151243343864532;0.6492836768480374;2.2783945767680462;0.5291521103942254;1.5234868009383353;-0.43228761910052177;2.358400385575871;-0.6330673083275434
66;0.5868057318726562;Jaylen Brown;Unrestricted Free Agent;59;35.6;25.6;2.352;7.07;5.33;1.28;0.36;3.17;0.47;20.21;0.75;5.7;2.429655796429896;1.3381085096603855;1.6879845847080104;1.3538583055321491;1.5113063957491732;-0.17443362389121983;-2.43864201543792;0.016348476207069088;-0.44293484210363787
67;0.5850190190574702;Brandon Miller;;68;34.5;21.9;3.9824;5.02;4.02;1.14;0.72;2.78;0.41;18.39;0.86;3.06;1.8697212796803289;3.1107496967616375;0.9865937654829768;0.5152302718889679;1.158738190749961;0.6745265885235576;-1.9615211528942702;-2.3702058070272845;1.2813383383513568
68;0.568738330793296;Paul George;;48;32.3;16.2;2.489;4.96;3.83;1.66;0.52;2.29;0.44;13.54;0.86;2.09;1.007119456579645;1.4870608174577797;0.8848653260533921;0.490685061148192;2.4682772378898914;0.20288202607090358;-1.362061607647121;-0.8861004844906668;0.8259171440776497
69;0.5645958892346074;Cameron Johnson;Unrestricted Free Agent, New Contract, New Team;58;31.7;16.4;2.9602;4.16;2.1;0.9;0.41;1.23;0.48;11.72;0.88;2.5;1.0373861872147567;1.9993697768310073;-0.04139888559493423;0.16341558460451164;0.5543355536084549;-0.05652248327805631;-0.06527157099002202;0.23528883334032652;1.2547600073754224
70;0.564478995871802;Christian Braun;;75;32.6;13.9;1.2400000000000002;4.56;3.2;1.02;0.45;0.97;0.55;9.67;0.83;2.39;0.6590520542758604;0.129094157319493;0.5475552374184525;0.3270503228763516;0.856536872179208;0.0378064292124746;0.25280900403907774;1.6425569009263579;0.6278499845989419
71;0.5613321787109631;Jordan Poole;;68;31.5;20.5;3.3212;2.99;4.56;1.18;0.33;2.88;0.44;15.84;0.89;3.75;1.657854165234547;2.391864544092754;1.2757166985986395;-0.31521602484062095;1.2594719636068787;-0.2451803082591179;-2.0838598355977704;-1.0257362114019275;2.1370746169652857
72;0.5521983877962771;Zion Williamson;Unrestricted Free Agent;54;30.6;25;0.1482;7.22;5.4;1.18;0.81;3.11;0.57;16.89;0.69;8.15;2.3388556045245608;-1.0579578839447041;1.725463483445226;1.415221332384089;1.2594719636068787;0.8867666416272523;-2.36523880581582;3.6452058698012766;-2.878002715462266
73;0.5513973674881003;Cooper Flagg;;73;33.6;17.2;1.8935;5.49;3.24;1.26;1.06;2.71;0.45;13.21;0.83;4.16;1.1584531097552035;0.8396075379442891;0.5689717509825757;0.7075010893583803;1.4609395093207145;1.47632234469307;-1.8758840750018206;-0.5812124965166257;1.2078775368571153
74;0.5320327006068448;Kyrie Irving;New Contract;9;27.6;18.2;2.3556;3.68;3.1;1.03;0.42;1.72;0.45;14.59;0.92;3.03;1.3097867629307622;1.342022584901777;0.4940139535081446;-0.03294610132169662;0.8817203153934374;-0.032940255155423585;-0.6647311162371715;-0.6352363566426933;2.1266045180844673
75;0.5296896561022212;John Collins;Unrestricted Free Agent;68;27.5;14.6;1.3806;6.41;1.21;0.76;1.01;1.78;0.54;9.85;0.83;3.13;0.7649856114987514;0.2819605403582784;-0.5179163123966745;1.0838609873836127;0.20176734860924275;1.3584112040799063;-0.7381343258592715;1.461924471917894;0.8703473793282507
76;0.5184851736689023;Keegan Murray;Unrestricted Free Agent, New Team;79;34.4;13;2.5427999999999997;6.1;1.47;0.82;0.95;0.68;0.46;10.78;0.84;0.67;0.5228517664178577;1.5455544974541287;-0.37870897422987393;0.9570440652229364;0.3528680078946192;1.21691783534411;0.6075911838792274;-0.25362943865299037;0.09587761969010604
77;0.5181353794551344;Josh Hart;;75;32.5;12;0.9999;8.11;4.66;1.22;0.33;1.81;0.52;8.73;0.78;2.39;0.3715181132422991;-0.1319529164188601;1.3292579825089474;1.7793086250389334;1.3602057364637965;-0.2451803082591179;-0.7748359306703215;0.9119122539806046;0.06298485920992916
78;0.5149188378065914;Kel'el Ware;;73;27.6;11.9;0.763;9.95;1.31;0.74;1.23;1.12;0.54;9.16;0.68;1.83;0.35638474792474334;-0.38952081216486506;-0.4643750284863665;2.5320284210893984;0.15140046218078385;1.8772202227778259;0.06930097998382771;1.355027309887828;-0.8531967629338522
79;0.5093575945902046;Bradley Beal;Player Option, New Team, New Contract;56;29.8;16.6;2.0241000000000002;3.4;3.46;1.22;0.41;1.64;0.5;12.36;0.81;2.7;1.0676529178498688;0.9816014897569878;0.6867625755852529;-0.14749041811198488;1.3602057364637965;-0.05652248327805631;-0.5668601700743715;0.7846848443514566;0.47418385876889074
80;0.4972751270818574;Tari Eason;;58;25.3;12.3;1.1016000000000001;6.35;1.52;1.61;0.79;1.23;0.49;10.2;0.76;1.63;0.4169182091949668;-0.021380290849553462;-0.35193833227472;1.0593157766428365;2.342360021818745;0.8396021853819867;-0.06527157099002202;0.41641127275391193;-0.16054112794143513
81;0.48531421098881083;Ausar Thompson;;71;29.4;12.3;0.41580000000000006;6.75;3.32;1.92;1.04;1.78;0.52;9.13;0.66;3.64;0.4169182091949668;-0.7670116243346115;0.6118047781108218;1.2229505149146769;3.1230467614598565;1.4291578884478044;-0.7381343258592715;0.9566308545657498;-1.8875351576006962
82;0.4836212088385062;Shaedon Sharpe;;66;32.4;23.5;2.652;5.23;3.29;0.96;0.21;2.19;0.48;18.25;0.77;4.43;2.111855124761223;1.664281446443001;0.5957423929377295;0.6011385094816843;0.7054362128938313;-0.5281670457307105;-1.239722924943621;0.4020823895882322;0.03994477411518656
83;0.4802991995767777;Zach Edey;;54;23.3;11.2;0.4095;9.18;1.15;0.62;1.45;1.43;0.6;7.43;0.71;2.71;0.2504511907018522;-0.7738612560070465;-0.5500410827428592;2.217031549916106;-0.15080085638996935;2.3960292414757456;-0.30994893639702176;2.0483087445493595;-0.8044757989151665
84;0.4751397335533889;Immanuel Quickley;New Contract;66;31.5;17.5;2.6904;3.77;5.74;0.81;0.13;1.75;0.43;13.3;0.86;3.96;1.2038532057078712;1.7060315823511754;1.9075038487402727;0.0038717147894673704;0.32768456468039003;-0.7168248707117721;-0.7014327210482215;-1.1583238081445708;1.703894085615888
85;0.47335654597015014;Matas Buzelis;;77;29;13.5;1.7748;5.32;1.94;0.79;1.33;1.91;0.49;9.88;0.82;2.5;0.598518593005637;0.7105517792906344;-0.12706493985142692;0.6379563255928483;0.2773176782519311;2.113042504004153;-0.8971746133738213;0.4013373147349708;0.5457242720764249
86;0.4722007085386847;Jaden McDaniels;Restricted Free Agent;73;30.4;12.7;1.3022;5.82;1.92;1.25;0.89;1.17;0.48;10.42;0.8;1.64;0.47745167046519005;0.19672067954575498;-0.1377731966334885;0.8424997484326485;1.435756066106485;1.0754244666083137;0.008131638632077977;0.2020833780382965;0.14951192565288382
87;0.4578267390221856;Mikal Bridges;New Contract, New Team;82;35.5;16.9;2.0090999999999997;2.96;3.73;0.92;0.53;1.53;0.5;13.54;0.81;1.84;1.1130530138025359;0.9652928429178564;0.8313240421430842;-0.32748863021100905;0.6047024400369138;0.2264642541935363;-0.43228761910052177;0.8657149483900878;0.27366535902718736
